timestamp,symbol,decision,approved,confidence,confidence_label,direction,data_quality_status,reasons,sector,account_balance,price,affordable_quantity,technical_score,fundamental_score,market_score,sector_score,momentum_score,news_score,sentiment_score,volume_score,risk_score,ml_probability,risk_reward_ratio,expected_value,estimated_cost,position_size,rejection_reason,market_regime,fundamental_risk,news_sentiment_class
2026-09-17 15:14:39.770957+00:00,CANFINHOME.NS,NO TRADE,False,43.95204113068857,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: ai signals aligned.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,772.0,,35.0,76.0,27.35467492009802,,40.0,,,40.0,70.88732241376431,,,,,,No risk assessment available (entry/stop/target could not be computed).,BEAR_LOW_VOL,55.0,
2026-09-17 15:14:41.289113+00:00,CANTABIL.NS,NO TRADE,False,61.466479134924036,WATCH,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: news credibility acceptable.,,826441.3299152,243.0,,60.0,82.0,47.308239130336744,,70.0,,,55.0,74.82341000689924,,,,,,No risk assessment available (entry/stop/target could not be computed).,BEAR_LOW_VOL,42.0,
2026-09-17 15:14:43.444582+00:00,CAPACITE.NS,NO TRADE,False,42.77483839870547,NO TRADE,NONE,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,192.72999572753906,,31.666666666666668,65.0,27.135167015960057,,40.0,,,40.0,79.27842409079155,,,,,,No risk assessment available (entry/stop/target could not be computed).,BEAR_HIGH_VOL,20.0,
2026-09-17 15:14:44.922968+00:00,CAPLIPOINT.NS,NO TRADE,False,56.16709613637138,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: ai signals aligned.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: news credibility acceptable.,,826441.3299152,2596.60009765625,,46.666666666666664,82.0,43.22294964690131,,50.0,,,55.0,78.33608597126779,,,,,,No risk assessment available (entry/stop/target could not be computed).,SIDEWAYS_HIGH_VOL,20.0,
2026-09-17 15:14:46.275481+00:00,CAPTRUST.NS,NO TRADE,False,42.921808364768914,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: sufficient liquidity.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,18.479999542236328,,46.666666666666664,64.0,18.314444286583015,,50.0,,,25.0,74.58352620139415,,,,,,No risk assessment available (entry/stop/target could not be computed).,BULL_HIGH_VOL,30.0,
2026-09-17 15:14:47.893505+00:00,CARBORUNIV.NS,NO TRADE,False,51.319575166332605,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,1083.5999755859375,,46.666666666666664,70.0,28.440102150734617,,50.0,,,55.0,79.26274080371873,,,,,,No risk assessment available (entry/stop/target could not be computed).,SIDEWAYS_HIGH_VOL,20.0,
2026-09-17 15:14:49.390163+00:00,CAREERP.NS,NO TRADE,False,0.0,NO TRADE,NONE,INVALID,"Data Quality [CAREERP.NS] as of 2026-09-17T15:14:49.390087+00:00: INVALID (score=0.00, threshold=0.70)
  [CRITICAL] provider_unavailable: No data returned for CAREERP.NS (2y/1d)",,826441.3299152,,,,,,,,,,,,,,,,,"Data Quality [CAREERP.NS] as of 2026-09-17T15:14:49.390087+00:00: INVALID (score=0.00, threshold=0.70)
  [CRITICAL] provider_unavailable: No data returned for CAREERP.NS (2y/1d)",UNKNOWN,,
2026-09-17 15:14:50.797576+00:00,CARERATING.NS,NO TRADE,False,44.30975149668511,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: ai signals aligned.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: sufficient liquidity.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,1643.5,,35.0,82.0,31.435442267697425,,40.0,,,25.0,73.86599156504846,,,,,,No risk assessment available (entry/stop/target could not be computed).,SIDEWAYS_LOW_VOL,20.0,
2026-09-17 15:14:52.869629+00:00,CASTROLIND.NS,NO TRADE,False,54.72876398861419,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: news credibility acceptable.,,826441.3299152,191.72000122070312,,58.333333333333336,,41.274701038333525,,70.0,,,55.0,65.62719904085155,,,,,,No risk assessment available (entry/stop/target could not be computed).,SIDEWAYS_LOW_VOL,,
2026-09-17 15:14:54.643048+00:00,CCL.NS,NO TRADE,False,45.57774244077172,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: ai signals aligned.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,1062.300048828125,,35.0,78.0,28.926226587123445,,40.0,,,40.0,72.90172815032238,,,,,,No risk assessment available (entry/stop/target could not be computed).,BEAR_LOW_VOL,30.0,
2026-09-17 15:14:56.122548+00:00,CDSL.NS,NO TRADE,False,53.693145797312546,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,1349.4000244140625,,46.666666666666664,78.0,38.453871306757236,,50.0,,,55.0,71.70058762801573,,,,,,No risk assessment available (entry/stop/target could not be computed).,SIDEWAYS_LOW_VOL,20.0,
2026-09-17 15:14:57.784434+00:00,CEATLTD.NS,NO TRADE,False,51.70465438889632,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: sufficient liquidity.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,3431.10009765625,,60.0,75.0,30.508291492043327,,70.0,,,25.0,70.137197893602,,,,,,No risk assessment available (entry/stop/target could not be computed).,BEAR_LOW_VOL,45.0,
2026-09-17 15:14:59.273934+00:00,CENTENKA.NS,NO TRADE,False,50.27365660841944,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: ai signals aligned.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,564.4000244140625,,38.333333333333336,90.0,37.0166742684425,,50.0,,,40.0,77.53171117114688,,,,,,No risk assessment available (entry/stop/target could not be computed).,BULL_HIGH_VOL,20.0,
2026-09-17 15:15:00.772883+00:00,CENTRALBK.NS,NO TRADE,False,41.691410290512394,NO TRADE,DOWN,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,30.399999618530273,,31.666666666666668,61.0,32.24504667643721,,40.0,,,40.0,66.88684524530112,,,,,,No risk assessment available (entry/stop/target could not be computed).,SIDEWAYS_LOW_VOL,30.0,
2026-09-17 15:15:02.495100+00:00,CENTRUM.NS,NO TRADE,False,39.43571570450853,NO TRADE,DOWN,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,22.399999618530273,,31.666666666666668,46.0,24.12624483163361,,40.0,,,40.0,77.32187540457572,,,,,,No risk assessment available (entry/stop/target could not be computed).,BEAR_LOW_VOL,55.0,
2026-09-17 15:15:04.122174+00:00,CENTUM.NS,NO TRADE,False,59.389734927501806,WATCH,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: sufficient liquidity.; Failed check: news credibility acceptable.,,826441.3299152,4343.39990234375,,68.33333333333333,51.0,50.0,,60.0,,,40.0,77.14611094371409,,,,,,No risk assessment available (entry/stop/target could not be computed).,BULL_HIGH_VOL,20.0,
2026-09-17 15:15:06.635170+00:00,CENTURYPLY.NS,NO TRADE,False,40.74960475228664,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: ai signals aligned.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: sufficient liquidity.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,718.9500122070312,,38.333333333333336,78.0,24.00948005570331,,40.0,,,10.0,71.4189462065561,,,,,,No risk assessment available (entry/stop/target could not be computed).,BEAR_LOW_VOL,30.0,
2026-09-17 15:15:07.274675+00:00,CENTURYTEX.NS,NO TRADE,False,0.0,NO TRADE,NONE,INVALID,"Data Quality [CENTURYTEX.NS] as of 2026-09-17T15:15:07.274583+00:00: INVALID (score=0.00, threshold=0.70)
  [CRITICAL] provider_unavailable: No data returned for CENTURYTEX.NS (2y/1d)",,826441.3299152,,,,,,,,,,,,,,,,,"Data Quality [CENTURYTEX.NS] as of 2026-09-17T15:15:07.274583+00:00: INVALID (score=0.00, threshold=0.70)
  [CRITICAL] provider_unavailable: No data returned for CENTURYTEX.NS (2y/1d)",UNKNOWN,,
2026-09-17 15:15:08.940901+00:00,CERA.NS,NO TRADE,False,44.6759525113273,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: sufficient liquidity.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,5590.0,,45.0,63.0,28.835881288689677,,60.0,,,25.0,70.250308223324,,,,,,No risk assessment available (entry/stop/target could not be computed).,BEAR_LOW_VOL,20.0,
2026-09-17 15:15:10.355093+00:00,CEREBRAINT.NS,NO TRADE,False,52.838568637865734,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: sufficient liquidity.; Failed check: strong technical setup.; Failed check: news credibility acceptable.,,826441.3299152,2.809999942779541,,56.666666666666664,57.0,46.08191347412169,,70.0,,,25.0,78.58884684639446,,,,,,No risk assessment available (entry/stop/target could not be computed).,BEAR_HIGH_VOL,20.0,
2026-09-17 15:15:12.114364+00:00,CESC.NS,NO TRADE,False,38.91671265261797,NO TRADE,DOWN,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,141.99000549316406,,30.0,62.0,18.714051647930937,,25.0,,,40.0,72.12885141710105,,,,,,No risk assessment available (entry/stop/target could not be computed).,BEAR_LOW_VOL,42.0,
2026-09-17 15:15:12.703119+00:00,CESCVENT.NS,NO TRADE,False,0.0,NO TRADE,NONE,INVALID,"Data Quality [CESCVENT.NS] as of 2026-09-17T15:15:12.703034+00:00: INVALID (score=0.00, threshold=0.70)
  [CRITICAL] provider_unavailable: No data returned for CESCVENT.NS (2y/1d)",,826441.3299152,,,,,,,,,,,,,,,,,"Data Quality [CESCVENT.NS] as of 2026-09-17T15:15:12.703034+00:00: INVALID (score=0.00, threshold=0.70)
  [CRITICAL] provider_unavailable: No data returned for CESCVENT.NS (2y/1d)",UNKNOWN,,
2026-09-17 15:15:14.349804+00:00,CGCL.NS,NO TRADE,False,58.60224149411306,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: news credibility acceptable.,,826441.3299152,262.3500061035156,,51.666666666666664,76.0,50.0,,50.0,,,55.0,78.8278945469782,,,,,,No risk assessment available (entry/stop/target could not be computed).,BULL_HIGH_VOL,55.0,
2026-09-17 15:15:16.259804+00:00,CGPOWER.NS,NO TRADE,False,52.57498430840195,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.,,826441.3299152,880.0,,46.666666666666664,66.0,40.93261983801699,,50.0,50.0,,55.0,73.05835992256173,,,,,,No risk assessment available (entry/stop/target could not be computed).,SIDEWAYS_HIGH_VOL,20.0,NEUTRAL
2026-09-17 15:15:17.978871+00:00,CHALET.NS,NO TRADE,False,48.805727880809144,NO TRADE,NONE,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,843.6500244140625,,43.333333333333336,52.0,35.448127486616116,,40.0,,,55.0,73.82411918351528,,,,,,No risk assessment available (entry/stop/target could not be computed).,BULL_LOW_VOL,45.0,
2026-09-17 15:15:19.730324+00:00,CHAMBLFERT.NS,NO TRADE,False,45.77871503034437,NO TRADE,NONE,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,413.8999938964844,,45.0,60.0,28.69306912877245,,60.0,,,40.0,68.8416711736952,,,,,,No risk assessment available (entry/stop/target could not be computed).,BEAR_LOW_VOL,20.0,
2026-09-17 15:15:22.312137+00:00,CHEMBOND.NS,NO TRADE,False,56.17547800798347,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: sufficient liquidity.; Failed check: acceptable volatility.; Failed check: news credibility acceptable.,,826441.3299152,196.17999267578125,,71.66666666666667,90.0,50.0,,70.0,,,40.0,15.0,,,,,,No risk assessment available (entry/stop/target could not be computed).,SIDEWAYS_HIGH_VOL,20.0,
2026-09-17 15:15:23.739085+00:00,CHEMCON.NS,NO TRADE,False,65.27172686438308,WATCH,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: sufficient liquidity.; Failed check: news credibility acceptable.,,826441.3299152,214.77000427246094,,71.66666666666667,86.0,50.0,,70.0,,,40.0,79.13489247495878,,,,,,No risk assessment available (entry/stop/target could not be computed).,BULL_LOW_VOL,20.0,
2026-09-17 15:15:25.187685+00:00,CHEMFAB.NS,NO TRADE,False,45.453320611770806,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: sufficient liquidity.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,356.1499938964844,,48.333333333333336,59.0,29.129588871289087,,60.0,,,25.0,72.72118819299128,,,,,,No risk assessment available (entry/stop/target could not be computed).,BEAR_HIGH_VOL,20.0,
2026-09-17 15:15:26.800310+00:00,CHENNPETRO.NS,NO TRADE,False,54.392863638889665,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: news credibility acceptable.,,826441.3299152,1412.9000244140625,,46.666666666666664,80.0,40.89035387721577,,50.0,,,55.0,74.35583197054036,,,,,,No risk assessment available (entry/stop/target could not be computed).,BULL_HIGH_VOL,20.0,
2026-09-17 15:15:28.444989+00:00,CHOLAFIN.NS,NO TRADE,False,46.309923545634675,NO TRADE,NONE,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,1764.5,,40.0,64.0,24.76208360042635,,40.0,,,55.0,71.72107704033708,,,,,,No risk assessment available (entry/stop/target could not be computed).,SIDEWAYS_LOW_VOL,55.0,
2026-09-17 15:15:30.134884+00:00,CHOLAHLDNG.NS,NO TRADE,False,52.457608740013896,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,1492.9000244140625,,48.333333333333336,76.0,30.47212862043513,,60.0,,,55.0,74.00982472882912,,,,,,No risk assessment available (entry/stop/target could not be computed).,BEAR_LOW_VOL,55.0,
2026-09-17 15:15:30.470954+00:00,CIGNITITEC.NS,NO TRADE,False,0.0,NO TRADE,NONE,INVALID,"Technical analysis could not run: CIGNITITEC.NS: need at least 20 bars for technical analysis, got 1",,826441.3299152,,,,,,,,,,,,,,,,,"Technical analysis could not run: CIGNITITEC.NS: need at least 20 bars for technical analysis, got 1",UNKNOWN,,
2026-09-17 15:15:32.190616+00:00,CINELINE.NS,NO TRADE,False,59.422658600659645,WATCH,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: sufficient liquidity.; Failed check: news credibility acceptable.,,826441.3299152,92.94999694824219,,61.666666666666664,72.0,50.0,,50.0,,,40.0,77.47618448663155,,,,,,No risk assessment available (entry/stop/target could not be computed).,BULL_HIGH_VOL,30.0,
2026-09-17 15:15:34.063564+00:00,CINEVISTA.NS,NO TRADE,False,42.72775600879823,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: ai signals aligned.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: sufficient liquidity.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,13.9399995803833,,35.0,84.0,36.08586823329653,,40.0,,,10.0,73.20993457187829,,,,,,No risk assessment available (entry/stop/target could not be computed).,BEAR_LOW_VOL,20.0,
2026-09-17 15:15:35.986032+00:00,CIPLA.NS,NO TRADE,False,43.64670328453277,NO TRADE,NONE,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,1376.300048828125,,38.333333333333336,61.0,29.35241702749815,,40.0,,,40.0,67.05974700783737,,,,,,No risk assessment available (entry/stop/target could not be computed).,SIDEWAYS_LOW_VOL,35.0,
2026-09-17 15:15:38.361347+00:00,CLEDUCATE.NS,NO TRADE,False,37.8513429936517,NO TRADE,DOWN,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: sufficient liquidity.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,54.630001068115234,,40.0,41.0,19.037699678675718,,40.0,,,25.0,71.5538184469553,,,,,,No risk assessment available (entry/stop/target could not be computed).,SIDEWAYS_HIGH_VOL,42.0,
2026-09-17 15:15:38.887330+00:00,CLNINDIA.NS,NO TRADE,False,0.0,NO TRADE,NONE,INVALID,"Data Quality [CLNINDIA.NS] as of 2026-09-17T15:15:38.887261+00:00: INVALID (score=0.00, threshold=0.70)
  [CRITICAL] provider_unavailable: No data returned for CLNINDIA.NS (2y/1d)",,826441.3299152,,,,,,,,,,,,,,,,,"Data Quality [CLNINDIA.NS] as of 2026-09-17T15:15:38.887261+00:00: INVALID (score=0.00, threshold=0.70)
  [CRITICAL] provider_unavailable: No data returned for CLNINDIA.NS (2y/1d)",UNKNOWN,,
2026-09-17 15:15:40.832274+00:00,COALINDIA.NS,NO TRADE,False,58.71507661913806,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: news credibility acceptable.,,826441.3299152,418.0,,56.666666666666664,84.0,44.25163474467941,,70.0,,,55.0,68.15868098274154,,,,,,No risk assessment available (entry/stop/target could not be computed).,SIDEWAYS_LOW_VOL,20.0,
2026-09-17 15:15:42.371416+00:00,COCHINSHIP.NS,NO TRADE,False,45.9400101941723,NO TRADE,NONE,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,1334.300048828125,,43.333333333333336,57.0,18.183695405785834,,40.0,,,55.0,75.54656958813615,,,,,,No risk assessment available (entry/stop/target could not be computed).,BEAR_HIGH_VOL,20.0,
2026-09-17 15:15:44.225579+00:00,COFORGE.NS,NO TRADE,False,50.569390121515816,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,1793.0,,43.333333333333336,78.0,27.49871972049364,,40.0,,,55.0,75.24677973533161,,,,,,No risk assessment available (entry/stop/target could not be computed).,BULL_HIGH_VOL,20.0,
2026-09-17 15:15:45.835519+00:00,COLPAL.NS,NO TRADE,False,51.530182523448694,NO TRADE,UP,DEGRADED,No risk assessment available (entry/stop/target could not be computed).; Failed check: signal is directional.; Failed check: confidence sufficient.; Failed check: risk reward sufficient.; Failed check: expected value positive.; Failed check: positive edge after costs.; Failed check: stop loss logical.; Failed check: position size within limits.; Failed check: strong technical setup.; Failed check: market conditions acceptable.; Failed check: news credibility acceptable.,,826441.3299152,1840.300048828125,,48.333333333333336,68.0,32.77761112600976,,60.0,,,55.0,69.82640156333835,,,,,,No risk assessment available (entry/stop/target could not be computed).,BEAR_LOW_VOL,20.0,
